piece	div1_nom	div1_num	div2_nom	div2_num	pos	__NONE__	FLORE	PAN	CLIMÈNE	DAPHNÉ	TIRCIS	DORILAS	DEUX ZÉPHIRS	TROUPE DE BERGÈRES ET DE BERGERS	TOINETTE	ARGAN	ANGÉLIQUE	BÉLINE	LE NOTAIRE	CLÉANTE	MONSIEUR DIAFOIRUS	THOMAS DIAFOIRUS	LOUISON	BÉRALDE	MONSIEUR FLEURANT	UNE SERINGUE À LA MAIN	MONSIEUR PURGON	EN MÉDECIN
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE III	26	442	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE III	26	443	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE IV	27	444	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE IV	27	445	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE IV	27	446	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE IV	27	447	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE IV	27	448	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE IV	27	449	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE IV	27	450	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE IV	27	451	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE IV	27	452	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE IV	27	453	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	454	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	455	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	456	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	457	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	458	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	459	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	460	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	461	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	462	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	463	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	464	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	465	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	466	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	467	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	468	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	469	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	470	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	471	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	472	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	473	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	474	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	475	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	476	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	477	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	478	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	479	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	480	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	481	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	482	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	483	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE II	5	SCÈNE V	28	484	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
